lastWorkCompany,equivalence,count,equals
"Direccion Ejecutiva De Medicamentos, Insumos Y Drogas - Direccion De","Direccion Ejecutiva De Medicamentos, Insumos Y Drogas - Direccion De",1,TRUE
Direccion General De Capitanias Y Guardacostas,Direccion General De Capitanias Y Guardacostas,1,TRUE
Direccion General De Responsabilidad Social Unmsm,Direccion General De Responsabilidad Social Unmsm,2,TRUE
Direccion Regional De Educacion Cajamarca,Direccion Regional De Educacion Cajamarca,1,TRUE
Direccion Regional De Educacion Lima Provincia,Direccion Regional De Educacion Lima Provincia,3,TRUE
Directv,Directv Peru Srl,1,FALSE
Directv Peru Srl,Directv Peru Srl,1,TRUE
Diris Lima Norte,Diris Lima Norte,1,TRUE
Disbofar Del Peru E.I.R.L.,Disbofar Del Peru E.I.R.L.,1,TRUE
Discitur,Discitur,1,TRUE
Diseno Y Tecnologia Integrada S.A.C,Diseno Y Tecnologia Integrada S.A.C,1,TRUE
Disstribuidor De Claro,Disstribuidor De Claro,1,TRUE
Distecna Peru,Distecna Peru,1,TRUE
Distribuciones Fitness Eirl,Distribuciones Fitness Eirl,1,TRUE
Distribuciones Quinto E.I.R.L.,Distribuciones Quinto E.I.R.L.,1,TRUE
Distribuidora Atencio S.A.C,Distribuidora Atencio S.A.C,2,TRUE
Distribuidora Cienxciento,Distribuidora Cienxciento,1,TRUE
Distribuidora Coquito,Distribuidora Coquito,1,TRUE
Distribuidora De Drogueria Alfaro,Distribuidora De Drogueria Alfaro,1,TRUE
Distribuidora Hermer Hnos Sac,Distribuidora Hermer Hnos Sac,1,TRUE
Divemotor,Divemotor,3,TRUE
Diversas Empresas,Diversas Empresas,2,TRUE
Dk &Amp; Gn Motors Sac,Dk &Amp; Gn Motors Sac,1,TRUE
D'Laulau Company,D'Laulau Company,1,TRUE
Dm Hoteles,Dm Hoteles,1,TRUE
Dms Peru S.A.C.,Dms Peru S.A.C.,1,TRUE
Dms Peru Sac,Dms Peru S.A.C.,1,FALSE
Dodero S.A.C.,Dodero S.A.C.,1,TRUE
Doe Run Peru Srl,Doe Run Peru Srl,1,TRUE
Dogma,Dogma,1,TRUE
Doktuz S.A.C.,Doktuz S.A.C.,1,TRUE
Dolcci Premium,Dolcci Premium,1,TRUE
Dollytu,Dollytu,1,TRUE
Dominion Peru Sac,Dominion Peru Sac,1,TRUE
Domino'S Pizza Peru,Domino'S Pizza Peru,1,TRUE
Domiruth Travel,Domiruth Travel Service Sac,1,FALSE
Domiruth Travel Service Sac,Domiruth Travel Service Sac,3,TRUE
Don Agostino Sac,Don Agostino Sac,1,TRUE
Don Mamino,Don Mamino,1,TRUE
Don Pollo,Don Pollo,1,TRUE
Dormeson Gestion Inmobiliaria,Dormeson Gestion Inmobiliaria,1,TRUE
Dotnet Sac,Dotnet Sac,1,TRUE
Dp World,Dp World Callao S.R.L,1,FALSE
Dp World Callao S.R.L,Dp World Callao S.R.L,1,TRUE
D'Pekas,D'Pekas,1,TRUE
Dragma Sac,Dragma Sac,1,TRUE
Dream House Pro,Dream House Pro,1,TRUE
Dreams Corporation Sac,Dreams Corporation Sac,1,TRUE
Dreams Corporation Sac- Casino New York,Dreams Corporation Sac,1,FALSE
Drei Consultores Sac,Drei Consultores Sac,1,TRUE
Drogueria Daes Eirl,Drogueria Daes Eirl,1,TRUE
Droptek,Droptek,2,TRUE
Drosfar,Drosfar,2,TRUE
Ds Consultores.Pe,Ds Consultores.Pe,3,TRUE
Dsb Mobile,Dsb Mobile,1,TRUE
Dukin Donuts,Dukin Donuts,2,TRUE
Dulce Compania,Dulce Compania,1,TRUE
Dupree Venta Directa,Dupree Venta Directa,1,TRUE
Dvg,Dvg,1,TRUE
Dwconsulware,Dwconsulware Del Peru,4,FALSE
Dwconsulware Del Peru,Dwconsulware Del Peru,3,TRUE
Dxc Technology,Dxc Technology,3,TRUE
Dyg Solutions,Dyg Solutions,2,TRUE
Dykem S.C.R.L,Dykem S.C.R.L,1,TRUE
Dyn Representaciones Destacada En Seal,Dyn Representaciones Destacada En Seal,1,TRUE
Dynamicall,Dynamicall,6,TRUE
E Business Distribution,E Business Distribution,1,TRUE
E&Amp;A Servicios Y Afines,E&Amp;A Servicios Y Afines,1,TRUE
E&Amp;E Consultores En T.I. / R.I. S.A.C.,E&Amp;E Consultores En T.I. / R.I. S.A.C.,1,TRUE
E. Partners Auditores &Amp; Consultores Business,E. Partners Auditores &Amp; Consultores Business,1,TRUE
E.B.S Telecomunicaciones,E.B.S Telecomunicaciones,1,TRUE
E2E Solutions,E2E Solutions,5,TRUE
Eafc Maquisistema Sa,Eafc Maquisistema Sa,1,TRUE
Easycom Solutions S.A.C,Easycom Solutions S.A.C,1,TRUE
Ebco S.A,Ebco S.A,1,TRUE
Ebd - Proyecto Mef,Ebd Peru,1,FALSE
Ebd Peru,Ebd Peru,2,TRUE
Ebiz Latin,Ebiz Latin America Sac.,1,FALSE
Ebiz S.A.C.,Ebiz Latin America Sac.,1,FALSE
Ebro Armaturen Peru S.R.L.,Ebro Armaturen Peru S.R.L.,1,TRUE
Ecai ( Organizacion Sin Fines De Lucro),Ecai ( Organizacion Sin Fines De Lucro),1,TRUE
Ecit Del Peru,Ecit Del Peru,1,TRUE
Ecm Operadores Logistico,Ecm Operadores Logistico,1,TRUE
Eco Clean,Eco Clean,4,TRUE
Ecoandino,Ecoandino,1,TRUE
Ecocentury S.A.C.,Ecocentury S.A.C.,1,TRUE
Ecofibras,Ecofibras,1,TRUE
Ecol-Energy,Ecol-Energy,1,TRUE
Econogas Srltda,Econogas Srltda,1,TRUE
E-Contact,E-Contact Peru,1,FALSE
E-Contact Peru,E-Contact Peru,1,TRUE
Ecopanela,Ecopanela,1,TRUE
Ecosermo,Ecosermo,1,TRUE
Ecuacion Digital,Ecuacion Digital,1,TRUE
Eddas,Eddas,2,TRUE
Edelnor,Edelnor,1,TRUE
Edenred,Edenred Peru S.A.,1,FALSE
Edenred Peru S.A.,Edenred Peru S.A.,2,TRUE
Edificaciones Inmobiliarias,Edificaciones Inmobiliarias,2,TRUE
Edigital,Edigital,1,TRUE
Editorial Navarrete,Editorial Navarrete,1,TRUE
Editorial Pilares,Editorial Pilares,1,TRUE
Editorial Santillana (Santillana S.A.),Editorial Santillana (Santillana S.A.),1,TRUE
Edo Sushi Bar,Edo Sushi Bar,1,TRUE
Edpyme Acceso,Edpyme Acceso Crediticio,1,FALSE
Edpyme Acceso Crediticio,Edpyme Acceso Crediticio,1,TRUE
Edpyme Credivision S.A.,Edpyme Credivision S.A.,1,TRUE
Edubridges.Sac,Edubridges.Sac,1,TRUE
Educa Ancon,Educa Ancon,1,TRUE
Edulab,Edulab,1,TRUE
Efact,Efact Sac,1,FALSE
Efact Sac,Efact Sac,3,TRUE
Efc,Efc Electro Ferro Centro S.A.C,1,FALSE
Efc Electro Ferro Centro S.A.C,Efc Electro Ferro Centro S.A.C,1,TRUE
Efitec,Efitec S.A.,7,FALSE
Efitec S.A.,Efitec S.A.,1,TRUE
Efitec Ti,Efitec S.A.,1,FALSE
Egec Peru,Egec Peru,3,TRUE
E-Gestiontech (Chile) - Remoto,E-Gestiontech (Chile) - Remoto,1,TRUE
Egp Comunicaciones,Egp Comunicaciones,1,TRUE
Ehsq Consulting Group,Ehsq Consulting Group,1,TRUE
Eig System,Eig System,2,TRUE
Eisei,Eisei,1,TRUE
Ejercito Del Peru,Ejercito Del Peru,1,TRUE
El Achorao,El Achorao,1,TRUE
El Clan Eafc Sa,El Clan Eafc Sa,2,TRUE
El Comercio,Empresa Editora El Comercio Sa,2,FALSE
El Comercio Sa,Empresa Editora El Comercio Sa,1,FALSE
El Grupo El Comercio,Empresa Editora El Comercio Sa,3,FALSE
El Hospital Del Nino-Av Brasil_Brena,El Hospital Del Nino-Av Brasil_Brena,1,TRUE
El Huachano,El Huachano,1,TRUE
El Pardo Doubletree By Hilton,El Pardo Doubletree By Hilton,1,TRUE
Electro Tocache,Electro Tocache,3,TRUE
Electroandina Industrial,Electroandina Industrial,1,TRUE
Electrocentro S.A.,Electrocentro S.A.,2,TRUE
Electronica Leticia,Electronica Leticia,1,TRUE
Electronic'S Ingenieria,Electronic'S Ingenieria,1,TRUE
Electroquimica Asdan Eirl,Electroquimica Asdan Eirl,1,TRUE
Eleudent Sac,Eleudent Sac,1,TRUE
Elevaciones Tecnicas Sac,Elevaciones Tecnicas Sac,1,TRUE
Elite Corporation Srl,Elite Corporation Srl,1,TRUE
Em Technology,Em Technology,1,TRUE
Emape,Emape,1,TRUE
Embotelladora San Miguel Del Sur,Embotelladora San Miguel Del Sur,1,TRUE
Emergent Cold Peru,Emergent Cold Peru,1,TRUE
Emisem,Emisem,1,TRUE
Emprende Up,Emprende Up,1,TRUE
Empresa Cieta,Empresa Cieta,1,TRUE
Empresa De Rubro Bazar,Empresa De Rubro Bazar,1,TRUE
Empresa De Transportes Hilda Sac,Empresa De Transportes Hilda Sac,1,TRUE
Empresa Editora El Comercio,Empresa Editora El Comercio Sa,3,FALSE
Empresa Editora El Comercio Sa,Empresa Editora El Comercio Sa,1,TRUE
Empresa Editora Macro E.I.R.L.,Empresa Editora Macro E.I.R.L.,2,TRUE
Empresa Elise S.A.C,Empresa Elise S.A.C,1,TRUE
Empresa Holgus,Empresa Holgus,1,TRUE
Empresa Importaciones Jamo S.A.C,Empresa Importaciones Jamo S.A.C,2,TRUE
Empresa It Project Management S.A.C,Empresa It Project Management S.A.C,1,TRUE
Empresa Laforce Securite,Empresa Laforce Securite,1,TRUE
Empresa Minera Alpayana S.A.C,Empresa Minera Alpayana S.A.C,1,TRUE
Empresa Municipal De Agua Potable Y Alcantarillado De Pisco S.A. - Ot,Empresa Municipal De Agua Potable Y Alcantarillado De Pisco S.A. - Ot,1,TRUE
Empresa Municipal Inmobiliaria De Lima S.A,Empresa Municipal Inmobiliaria De Lima S.A,1,TRUE
Empresa Nacional De Puertos Sa,Empresa Nacional De Puertos Sa,1,TRUE
Empresa Propia,Empresa Propia,1,TRUE
Empresa San Roman S.A.,Empresa San Roman S.A.,1,TRUE
Empresa: Constructora Y Consultora Remar S.A,Empresa: Constructora Y Consultora Remar S.A,1,TRUE
Empresas Comerciales Sa,Empresas Comerciales Sa,1,TRUE
Empresas De Diversos Rubros,Empresas De Diversos Rubros,1,TRUE
Emtrafesa,Emtrafesa,1,TRUE
Emusa Peru,Emusa Peru,1,TRUE
Enaco S.A. - Corporacion Fonafe,Enaco S.A. - Corporacion Fonafe,3,TRUE
Enaex - Filial Peru,Enaex - Filial Peru,1,TRUE
Enchufate,Enchufate Sac,2,FALSE
Enchufate Sac,Enchufate Sac,1,TRUE
Encora,Encora,1,TRUE
Encuentros Sjs,Encuentros Sjs,1,TRUE
Enel Distribucion,Enel Distribucion Peru S.A.A.,2,FALSE
Enel Distribucion Peru S.A.A.,Enel Distribucion Peru S.A.A.,1,TRUE
Enel Generacion Peru,Enel Distribucion Peru S.A.A.,1,FALSE
Enel X,Enel Distribucion Peru S.A.A.,1,FALSE
Engie Energia,Engie Services Peru S.A.C,1,FALSE
Engie Services Peru S.A.C,Engie Services Peru S.A.C,1,TRUE
Enlazando,Enlazando,1,TRUE
Enotria,Enotria S.A.,2,FALSE
Enotria S.A,Enotria S.A.,3,FALSE
Enotria S.A.,Enotria S.A.,1,TRUE
Enotria Sa,Enotria S.A.,3,FALSE
Enotria Sac,Enotria S.A.,3,FALSE
Enova,Enova,1,TRUE
Entel,Entel Peru S.A.,7,FALSE
Entel Chile,Entel Peru S.A.,1,FALSE
Entel Empresas,Entel Peru S.A.,1,FALSE
Entel Peru,Entel Peru S.A.,10,FALSE
Entel Peru S.A.,Entel Peru S.A.,2,TRUE
Entelgy,Entelgy,8,TRUE
E-Nteractiva,E-Nteractiva,1,TRUE
Enterprise Business Agile Solutions S.A.C.,Enterprise Business Agile Solutions S.A.C.,1,TRUE
Entersolutions,Entersolutions,1,TRUE
Envapack Peru,Envapack Peru,1,TRUE
Envasadora San Gabriel Srl,Envasadora San Gabriel Srl,1,TRUE
Enviame,Enviame,1,TRUE
Enviroequip Sac,Enviroequip Sac,2,TRUE
Eontec,Eontec,2,TRUE
Epartners Consultores Sac,Epartners Consultores Sac,2,TRUE
Epiroc,Epiroc,2,TRUE
Eqhiuni S.A.C.,Eqhiuni S.A.C.,1,TRUE
Equifax,Equifax Peru S.A. (Infocorp),7,FALSE
Equifax - Equifax Inc,Equifax Peru S.A. (Infocorp),1,FALSE
Equifax - Mdp Consulting,Equifax Peru S.A. (Infocorp),1,FALSE
Equifax Peru,Equifax Peru S.A. (Infocorp),1,FALSE
Equifax Peru S.A. (Infocorp),Equifax Peru S.A. (Infocorp),1,TRUE
Equilibrio 3,Equilibrio 3,1,TRUE
Equipo Pmu,Equipo Pmu,1,TRUE
Er Cloud 4U,Er Cloud 4U,2,TRUE
Eralma Constructora,Eralma Constructora,5,TRUE
Erepsac S.A.C,Erepsac S.A.C,1,TRUE
Ericsson,Ericsson,4,TRUE
Erictel Peru,Erictel Peru,2,TRUE
Ernest &Amp; Young,Ernst &Amp; Young (Ey),1,FALSE
Ernst &Amp; Young,Ernst &Amp; Young (Ey),2,FALSE
Ernst &Amp; Young (Ey),Ernst &Amp; Young (Ey),1,TRUE
Ernst &Amp; Young Consultores S. Civil De R.L.,Ernst &Amp; Young (Ey),1,FALSE
Ernst &Amp;Young,Ernst &Amp; Young (Ey),1,FALSE
Esan Graduate School Of Business,Esan Graduate School Of Business,1,TRUE
Escuela Angloamericana De Administracion &Amp; Negocios,Escuela Angloamericana De Administracion &Amp; Negocios,1,TRUE
Escuela De Conductores Tu Brevete,Escuela De Conductores Tu Brevete,1,TRUE
Escuela De Formacion Profesional Ingenium Sac -Arequipa,Escuela De Formacion Profesional Ingenium Sac -Arequipa,1,TRUE
Escuela De Moda Chio Lecca,Escuela De Moda Chio Lecca,3,TRUE
Escuela Nacional De Estadistica E Informatic...,Escuela Nacional De Estadistica E Informatic...,1,TRUE
Escuela Nacional De Formacion Policial,Escuela Nacional De Formacion Policial,1,TRUE
Escuela Superior Toulouse Lautrec,Toulouse Lautrec,1,FALSE
Escuela Tecnica Del Ejercito,Escuela Tecnica Del Ejercito,1,TRUE
Esdinamico,Esdinamico,1,TRUE
Esiatec Ventas Y Servicios,Esiatec Ventas Y Servicios,1,TRUE
Esmeralda Corp S.A.C,Esmeralda Corp S.A.C,1,TRUE
Especialidades Medicas Universal S.A.,Especialidades Medicas Universal S.A.,7,TRUE
Espn Peru,Espn Peru,1,TRUE
Esports Centro De Alto Rendimiento Claro Gaming,Esports Centro De Alto Rendimiento Claro Gaming,1,TRUE
Espuma Polimeros S.A.C,Espuma Polimeros S.A.C,1,TRUE
Essalud,Essalud,2,TRUE
Essalud - Rpa,Essalud,1,FALSE
Essalud - Sede Central - Lima,Essalud,1,FALSE
Essalud I Cono Sur,Essalud,1,FALSE
Estacion De Servicios Daniela S.A.,Estacion De Servicios Daniela S.A.,1,TRUE
Estanterias Metalicas Jrm,Estanterias Metalicas Jrm Sac,1,FALSE
Estanterias Metalicas Jrm Sac,Estanterias Metalicas Jrm Sac,1,TRUE
Estee Lauder,Estee Lauder,1,TRUE
Estilos,Estilos S.R.L.,2,FALSE
Estilos S.R.L.,Estilos S.R.L.,4,TRUE
Estrategia Y Direccion Sac,Estrategia Y Direccion Sac,1,TRUE
Estrateguis Empresarial Eirl,Estrateguis Empresarial Eirl,1,TRUE
Estructuras Industriales E.G.A.,Estructuras Industriales E.G.A.,1,TRUE
Estudio Alzamora Abogados,Estudio Alzamora Abogados,2,TRUE
Estudio Contable,Estudio Contable,1,TRUE
Estudio Contable Bacilia Julca,Estudio Contable Bacilia Julca,1,TRUE
"Estudio Contable Tributario ""Dias De La Cruz""","Estudio Contable Tributario ""Dias De La Cruz""",1,TRUE
Estudio Juridico E. Lopez Abogados S Civil De Rl,Estudio Juridico E. Lopez Abogados S Civil De Rl,1,TRUE
Estudio Juridico Romero,Estudio Juridico Romero Dec &Amp; Asociados,1,FALSE
Estudio Juridico Romero Dec &Amp; Asociados,Estudio Juridico Romero Dec &Amp; Asociados,1,TRUE
Estudio Volpreto,Estudio Volpreto,1,TRUE
Estudios Ecla,Estudios Ecla,1,TRUE
Esvicsac,Esvicsac,1,TRUE
Etl Global Audit Assurance,Etl Global Audit Assurance,1,TRUE
Eucim,Eucim,1,TRUE
Eucim Business School,Eucim Business School,1,TRUE
Euro System,Euro System,1,TRUE
Euroamerican Assistance,Euroamerican Assistance,1,TRUE
Euroamerican College,Euroamerican College,1,TRUE
Euroflex Peru,Euroflex Peru,1,TRUE
Euromotors S.A,Euromotors S.A,1,TRUE
Euromotors S.A.,Euromotors S.A,2,FALSE
Eurus S.A.C,Eurus S.A.C,1,TRUE
Evenqro,Evenqro,1,TRUE
Everest S.A.S.,Everest S.A.S.,1,TRUE
Everis,Ntt Data Peru S.A.C.,59,FALSE
Everis - Bcp,Ntt Data Peru S.A.C.,1,FALSE
Everis Bpo,Ntt Data Peru S.A.C.,2,FALSE
Everis Bpo Peru,Ntt Data Peru S.A.C.,1,FALSE
Everis Bpo Peru Sac,Ntt Data Peru S.A.C.,1,FALSE
Everis Del Peru - Proyecto Bcp,Ntt Data Peru S.A.C.,1,FALSE
Everis Peru,Ntt Data Peru S.A.C.,24,FALSE
Everis Peru S.A.C,Ntt Data Peru S.A.C.,4,FALSE
Everis Peru S.A.C.,Ntt Data Peru S.A.C.,2,FALSE
Everis Peru Sac,Ntt Data Peru S.A.C.,33,FALSE
Everis S.A,Ntt Data Peru S.A.C.,2,FALSE
Everis S.A.,Ntt Data Peru S.A.C.,1,FALSE
Everis S.A.C,Ntt Data Peru S.A.C.,2,FALSE
Everis S.A.C.,Ntt Data Peru S.A.C.,2,FALSE
Everis Sac,Ntt Data Peru S.A.C.,2,FALSE
Evol,Evol - Tsnet S.A.,12,FALSE
Evol - Cliente Oncosalud,Evol - Tsnet S.A.,1,FALSE
Evol - Tsnet S.A.,Evol - Tsnet S.A.,1,TRUE
Evol (Tsnet S.A.),Evol - Tsnet S.A.,1,FALSE
Evol Peru,Evol - Tsnet S.A.,1,FALSE
Evol Ts Net,Evol - Tsnet S.A.,1,FALSE
Evol Tsnet,Evol - Tsnet S.A.,10,FALSE
Evol(Tsnet),Evol - Tsnet S.A.,1,FALSE
Evolve,Evolve,1,TRUE
Evotech Solution,Evotech Solution,1,TRUE
Evotic,Evotic,1,TRUE
Exact,Exact S.A.C - Empresa Especialista En Gestion Documental,1,FALSE
Exact S.A.C - Empresa Especialista En Gestion Documental,Exact S.A.C - Empresa Especialista En Gestion Documental,1,TRUE
Exact S.A.C.,Exact S.A.C - Empresa Especialista En Gestion Documental,2,FALSE
Exact Sac,Exact S.A.C - Empresa Especialista En Gestion Documental,2,FALSE
Exacto Peru,Exacto Peru,2,TRUE
Exagon Peru S.A.C.,Exagon Peru S.A.C.,3,TRUE
Exceldata,Exceldata,4,TRUE
Excelia Peru Sac,Excelia Peru Sac,2,TRUE
Eximio S.A.C.,Eximio S.A.C.,1,TRUE
Experian,Experian Peru,4,FALSE
Experian Peru,Experian Peru,2,TRUE
Experis,Manpower Professional Services S.A.,25,FALSE
Experis - Huawei,Manpower Professional Services S.A.,2,FALSE
Experis - Manpowergroup,Manpower Professional Services S.A.,3,FALSE
Experis - Rimac Seguros,Manpower Professional Services S.A.,2,FALSE
Experis (Asignado A Cliente Movistar),Manpower Professional Services S.A.,9,FALSE
Experis Manpower,Manpower Professional Services S.A.,7,FALSE
Experis Manpower Group,Manpower Professional Services S.A.,1,FALSE
Experis -Manpower Group,Manpower Professional Services S.A.,3,FALSE
Experis Manpowergroup,Manpower Professional Services S.A.,1,FALSE
Experis Peru,Manpower Professional Services S.A.,1,FALSE
Experis Peru - Ferreyros,Manpower Professional Services S.A.,1,FALSE
Experis Professional,Manpower Professional Services S.A.,1,FALSE
Experis Proyecto Mitsui,Manpower Professional Services S.A.,5,FALSE
"Experis, Cliente Delosi",Manpower Professional Services S.A.,1,FALSE
Expertia Travel,Expertia Travel Sac,3,FALSE
Expertia Travel Sac,Expertia Travel Sac,1,TRUE
Expertta Salud S.A.C.,Expertta Salud S.A.C.,1,TRUE
Exportadora Fruticola Del Sur S.A,Exportadora Fruticola Del Sur S.A,1,TRUE
"Exportadora San Alberto Peru, Sac.","Exportadora San Alberto Peru, Sac.",1,TRUE
Exsa - A Member Of The Orica Group,Exsa - A Member Of The Orica Group,1,TRUE
Externa Asesores Empresariales S.A.C.,Externa Asesores Empresariales S.A.C.,1,TRUE
Exxa Consulting,Exxa Consulting,1,TRUE
Ey,Ernst &Amp; Young (Ey),3,FALSE
Ey Peru,Ernst &Amp; Young (Ey),1,FALSE
Eym Logistic Transport Sac,Eym Logistic Transport Sac,1,TRUE
Ez Forms Pro,Ez Forms Pro,1,TRUE
F &Amp; M,F&Amp;E Corporation Sac,1,FALSE
F + M,F + M,1,TRUE
F&Amp;E Corporation S.A.C.,F&Amp;E Corporation Sac,1,FALSE
F&Amp;E Corporation Sac,F&Amp;E Corporation Sac,1,TRUE
F&Amp;L Inmobiliaria,F&Amp;L Inmobiliaria,1,TRUE
F1 Services &Amp; Solution,F1 Services &Amp; Solution,1,TRUE
Fab Lab Upc,Fab Lab Upc,1,TRUE
Faber Castell,Faber Castell,10,TRUE
Fablab Tecsup,Fablab Tecsup,1,TRUE
Fabrica De Calzado Tanguis,Fabrica De Calzado Tanguis,1,TRUE
Fabrica De Ideas,Fabrica De Ideas,1,TRUE
Fabrica Nacional De Acumuladores Etna S.A.,Fabrica Nacional De Acumuladores Etna S.A.,2,TRUE
Fabrica Nacional De Cementos. S.A.C.A.,Fabrica Nacional De Cementos. S.A.C.A.,1,TRUE
Fabrica Peruana Eternit S.A.,Fabrica Peruana Eternit S.A.,2,TRUE
Facele S.A.C,Facele S.A.C,1,TRUE
Factor It,Factor It,2,TRUE
Factoria Rodriguez Sac,Factoria Rodriguez Sac,1,TRUE
Factorit,Factor It,1,FALSE
Facturactiva Del Peru,Facturactiva Del Peru,2,TRUE
Facultad De Ciencias Uni,Facultad De Ciencias Uni,1,TRUE
Facultad De Medicina Humana - Unjfsc,Facultad De Medicina Humana - Unjfsc,1,TRUE
Falabella,Falabella Tecnologia Peru S.A.C,1,FALSE
Falabella Corporativo,Falabella Tecnologia Peru S.A.C,2,FALSE
Falabella Corporativo Peru S.A.,Falabella Tecnologia Peru S.A.C,1,FALSE
Falabella Peru,Falabella Tecnologia Peru S.A.C,1,FALSE
Falabella Tecnologia Peru S.A.C,Falabella Tecnologia Peru S.A.C,1,TRUE
Falabella.Com,Falabella Tecnologia Peru S.A.C,1,FALSE
Fallabella,Falabella Tecnologia Peru S.A.C,1,FALSE
Famesa Explosivos Sac,Famesa Explosivos Sac,1,TRUE
Fancy Pets,Fancy Pets,1,TRUE
Faposac- Portuaria -Arequipa,Faposac- Portuaria -Arequipa,1,TRUE
Faraday Electric Transformers,Faraday Electric Transformers,1,TRUE
Faraona Grand Hotel,Faraona Grand Hotel,1,TRUE
Fargoline S.A.,Fargoline S.A.,1,TRUE
Faride Algodon Del Peru Srl,Faride Algodon Del Peru Srl,2,TRUE
Farmacias Peruanas,Farmacias Peruanas S.A.,21,FALSE
Farmacias Peruanas - Intercorp,Farmacias Peruanas S.A.,1,FALSE
Farmacias Peruanas Inkafarma Y Mifarma,Farmacias Peruanas S.A.,1,FALSE
Farmacias Peruanas S.A,Farmacias Peruanas S.A.,1,FALSE
Farmacias Peruanas S.A.,Farmacias Peruanas S.A.,2,TRUE
Farmalisto Peru,Farmalisto Peru,1,TRUE
Farmasur,Farmasur,1,TRUE
Fashion Clas,Fashion Clas,4,TRUE
Fast Forward Advisors,Fast Forward Advisors,1,TRUE
Fastco,Fastco,1,TRUE
Fastlane,Fastlane,1,TRUE
Federacion Deportiva Peruana De Natacion,Federacion Deportiva Peruana De Natacion,1,TRUE
Federacion Peruana De Enfermedades Raras,Federacion Peruana De Enfermedades Raras,1,TRUE
Femsa - Oxxo Peru,Femsa - Oxxo Peru,1,TRUE
Fenix Power Peru,Fenix Power Peru,1,TRUE
Ferreteria Enriquez,Ferreteria Enriquez,1,TRUE
Ferreycorp S.A,Ferreycorp S.A,3,TRUE
Ferreyros,Ferreyros S.A.,12,FALSE
Ferreyros S.A,Ferreyros S.A.,1,FALSE
Ferreyros S.A.,Ferreyros S.A.,18,TRUE
Ferreyros Sa,Ferreyros S.A.,8,FALSE
Feruhuja Sac,Feruhuja Sac,1,TRUE
Feruhuja Sac.,Feruhuja Sac,1,FALSE
Fesalud,Fesalud,1,TRUE
Fesepsa,Fesepsa S.A,1,FALSE
Fesepsa S.A,Fesepsa S.A,7,TRUE
Fesepsa S.A.,Fesepsa S.A,1,FALSE
Festiclub,Festiclub,2,TRUE
Fiber Global,Fiber Global,1,TRUE
Fiberlux,Fiberlux,2,TRUE
Fiberworks Peru,Fiberworks Peru,2,TRUE
Fibras Y Oxidos S.A,Fibras Y Oxidos S.A,1,TRUE
Fidenza S.A.,Fidenza S.A.,1,TRUE
Fidersa,Fidersa,2,TRUE
Filekom S.A.C.,Filekom S.A.C.,1,TRUE
Filind Brand,Filind Brand,1,TRUE
Filly Logistics,Filly Logistics,1,TRUE
Filmarte,Filmarte,3,TRUE
Filtros Lys,Filtros Lys,2,TRUE
Filtros San Jorge Sac,Filtros San Jorge Sac,1,TRUE
Financiera Compartamos,Financiera Compartamos,1,TRUE
Financiera Confianza,Financiera Confianza S.A.A.,4,FALSE
Financiera Confianza S.A.A.,Financiera Confianza S.A.A.,1,TRUE
Financiera Credinka,Financiera Credinka S.A,1,FALSE
Financiera Credinka S.A,Financiera Credinka S.A,1,TRUE
Financiera Crediscotia,Financiera Crediscotia,2,TRUE
Financiera De Credito Y Ahorro,Financiera De Credito Y Ahorro,1,TRUE
Financiera Efectiva,Financiera Efectiva S.A.,2,FALSE
Financiera Efectiva S.A.,Financiera Efectiva S.A.,3,TRUE
Financiera Efectiva/Grupo Efe,Financiera Efectiva/Grupo Efe,1,TRUE
Financiera Oh,Financiera Oh Sa,6,FALSE
Financiera Oh Sa,Financiera Oh Sa,2,TRUE
Financiera Proempresa,Financiera Proempresa Sa,3,FALSE
Financiera Proempresa Sa,Financiera Proempresa Sa,1,TRUE
Financiera Tfc,Financiera Tfc S.A,3,FALSE
Financiera Tfc S.A,Financiera Tfc S.A,2,TRUE
Finansol Cooperativa,Finansol Cooperativa,1,TRUE
Finnerve,Finnerve,1,TRUE
Finvivir Peru,Finvivir Peru,2,TRUE
Fireno Sac,Fireno Sac,1,TRUE
Firstflag Strategic Solutions E.I.R.L,Firstflag Strategic Solutions E.I.R.L,2,TRUE
Fitesa Peru Sac,Fitesa Peru Sac,1,TRUE
Flagare Spa,Flagare Spa,1,TRUE
Flash Servicio Tecnico S.Ac ( Grupo Nova Maquinaria),Flash Servicio Tecnico S.Ac ( Grupo Nova Maquinaria),1,TRUE
Flex Trade Sac,Flex Trade Sac,2,TRUE
Floorcenter Peru,Floorcenter Peru,1,TRUE
Floreria San Borja,Floreria San Borja,1,TRUE
Florita,Florita,1,TRUE
Flsmidth,Flsmidth Sac,1,FALSE
Flsmidth Sac,Flsmidth Sac,1,TRUE
Fluyez,Fluyez,1,TRUE
Fonafe,Fonafe,1,TRUE
Fonbienes Eafc,Fonbienes Peru Eafc,1,FALSE
Fonbienes Peru Eafc,Fonbienes Peru Eafc,1,TRUE
Fonbienes Peru Eafc S.A.,Fonbienes Peru Eafc,1,FALSE
Fondazione L'Albero Della Vita Onlus,Fondazione L'Albero Della Vita Onlus,1,TRUE
Fondo Mivivienda,Fondo Mivivienda S.A.,1,FALSE
Fondo Mivivienda S.A.,Fondo Mivivienda S.A.,2,TRUE
